cnt,seg,word
3,"['日本', '风格', '，', '很', '简单', '的', '纹理', '和', '颜色', ' ', '质量', '好', '，', '所以', '很', '喜欢', '。']","['简单', '喜欢', '好', '']"
2,"['产品', '很', '一般', '，', '不值', '这个', '价', '。']","['不值', '一般', '']"
2,"['但是', '也', '没', '想象', ' ', '的', '好', '。', '蟑螂', '来', '的', '不多', '。']","['不多', '好', '']"
2,"['买', '这个', '给', '老年人', '就', '图', '个', '结实', ' ', '可', '是', '这个', '凳子', '轻飘飘', '的', '还', '晃', ' ', '已经', '退', '了']","['轻飘飘', '结实', '']"
4,"['买', '了', '第二', '盒', '了', '，', '这个', '花生味', '的', '狗狗', '超级', '喜欢', '，', '超级', '喜欢', '。', '给', '它', '一个', '，', '让', '它', '干', '啥', '它', '都', '愿意', '。', '非常', '棒']","['棒', '喜欢', '喜欢', '干', '']"
3,"['因为', '买', '了', '监听', '音响', '，', '必须', '要', '用', '平衡', '线', '。', '这个', '价', '格', '比较', '正常', '，', '线材', '也', '不错', '，', '本', '来', '想', '评', '五', '分', '，', '可是', '等', '一等', '，', '怎', '么', '一个', '接口', '上', '的', '锣丝丁', '没', '了', '？', '原', '来', '是', '一个', '锣丝', '没', '拧', '上', '，', '包装盒', '里', '找', '遍', '了', '也', '没有', '，', '只能', '从', '电脑', '机箱', '配', '的', '锣丝丁', '里', '找', '一个', '拧', '上', '了', '，', '这样', '这个', '产品', '就', '只能', '评', '四', '分', '了', '。']","['平衡', '不错', '正常', '']"
2,"['枕头', '有', '刺激性', '气味', '，', '非常', '难受', '，', '懒得', '退', '了', '！', '比', '我', '买', '的', '300', '多', '的', '枕头', '差远了', '！']","['差远了', '难受', '']"
2,"['是', '正品', '，', '看', '着', '很', '结实', '，', '嗯']","['正品', '结实', '']"
1,"['这个', '东西', '还是', '不错', '的', '。']","['不错', '']"
2,"['有', '颗粒', '大概', '是', '用', '来', '摩擦', '美白', '的', ' ', '口感', '不', '大', '好', ' ', '泡沫', '很大', ' ', '很', '实惠']","['实惠', '很大', '']"
1,"['东西', '还行', '，', '只是', '还', '没有用', '上', '，', '先', '看', '一下', '吧']","['还行', '']"
4,"['老鼠', '贴', '用', '过', '两', '次', '，', '第一', '次', '效果', '很好', '，', '那', '只', '老鼠', '在', '家', '闹', '了', '几', '天', '被', '抓住', '了', '，', '贴', '得', '死死', '的', '象用绳', '捆', '住', '一样', '。', '第二', '次', '家', '中', '进', '了', '老鼠', '就', '马上', '去', '买', '结果', '就', '只', '留下', '一', '排', '脚印', '，', '但', '那', '只', '老鼠', '被', '这', '一', '贴', '也', '不', '敢', '再', '闹', '马上', '逃离', '了', '我', '家', '。', '这', '东西', '夏天', '效果', '似乎', '好', '一点', '，', '加上', '老鼠', '的', '大小', '、', '贴', '住', '的', '部位', '、', '挣扎', '的', '情况', '，', '老鼠', '的', '脚', '是', '否', '干净', '等', '有关', '。', '如果', '是', '两', '只', '前脚', '同时', '贴', '住', '那', '基本', '跑', '不', '了', '，', '但', '如果', '只', '贴', '住', '一', '只', '前脚', '加上', '附近', '有', '借力', '的', '地方', '那', '大多', '会', '让', '它', '跑', '掉', '，', '所以', '好', '不好用', '来', '真', '有', '点', '运气', '成分', '的', '。']","['干净', '不好用', '好', '很好', '']"
2,"['这个', '我', '退', '了', '，', '拿', '到', '计算机', '，', '就', '发现', '123', '这个', '3', '个', '键', '有问题', '，', '按', '了', '没', '反映', '。', '显示屏', '也', '有问题', '，', '不', '过', '功能', '看起', '来', '很', '强大']","['有问题', '很强', '有问题', '']"
6,"['只能', '说', '非常', '好', '，', '商品', '服务', '都', '很好', '。', '没有', '气味', '，', '质量', '可靠', '，', '服务', '周到', '，', '售', '后', '完美', '，', '物流', '速度', '快', '。']","['可靠', '很好', '快', '好', '周到', '完美', '']"
2,"['实在', '没有', '大', '家', '评论', '的', '好用', '，', '根本', '不', '是', '什', '么', '革命性', '清洁', '，', '完全', '不', '是', '，', '买', '回', '来', '当天', '就', '试用', '了', '，', '很', '失望']","['好用', '失望', '']"
3,"['线', '细', '，', '易缠绕', '。', '听诊器', '效应', '突出', '，', '必须', '静止', '时', '使用', '，', '作为', '手机', '耳机', '，', '这', '明显', '不', '科学', '嘛', '。', '音质', '方面', '，', '比', '苹果', '白', '开水', '稍好', '一点', '，', '有', '一定', '隔音', '效果', '。']","['突出', '易缠绕', '稍好', '不明显', '']"
2,"['和', '图片', '相差', '有', '点', '大', '啊', '，', '估计', '这个', '就', '两', '个', '手指', '关节', '大小', '，', '显示屏', '还', '能', '凑合', '，', '基本', '能用']","['能用', '凑合', '']"
3,"['非常', '喜欢', '！', '考虑', '非常', '周到', '，', '在', '介绍', '里', '有', '试听', '，', '买', '回', '来', '，', '孩子', '和', '我', '都', '很', '喜欢', '！', '赞', '一个', '！']","['赞', '喜欢', '周到', '']"
1,"['用', '了', '几', '天', ' ', '牙齿', '有', '点', '酸软', ' ', '白', '倒是', '没', '发现']","['酸软', '']"
3,"['好用', '啊', '，', '性', '价', '比', '高', '，', '可惜', '呀', '，', '买', '完', '一个', '就', '涨', '价', '了', '，', '接着', '又', '买', '了', '两', '个']","['高', '好用', '可惜', '']"
2,"['好用', '，', '很', '合手型', '，', '比', '超市', '买', '的', '手套', '好用']","['型', '好用', '好用', '']"
4,"['小巧', '实用', '.', ' ', '信', '价', '比', '很高', '。', '推荐']","['小巧', '推荐', '实用', '很高', '']"
3,"['书一', '般', ' ', '介绍', '的', '食材', '复杂', ' ', '好多', '不适用', ' ', '准备', '食材', '就', '很', '麻烦']","['一般', '复杂', '不适用', '麻烦', '']"
2,"['货物', '质量', '较', '差', '，', '背板', '安装', '不', '上', '，', '卡槽', '开槽', '过小', '，', '一个', '梁', '断', '了', '，', '收到', '质量', '最', '差', '的', '货物', '，', '这种', '厂', '家', '以后', '别', '要', '了', '！']","['过小', '差', '']"
1,"['发货', '挺快', '，', '用', '的', '也', '还好', '暂时', '没', '哟', '发现', '什', '么', '，', '就', '是', '侧面', '的', '两', '个', '凹点', '不', '知', '是', '怎', '么', '回', '事']","['没还好', '挺快', '']"
1,"['想', '买', '的', '人', '怎', '么', '都', '会', '买', '，', '不', '想', '买', '的', '人', '你', '说', '的', '天花乱坠', '都', '没有', '！', '还是', '可以', '入手', '！']","['可以', '']"
3,"['包装', '和', '正品', '一', '比', '就', '看得出', '是', '假货', ' ', '经常', '用', '这', '款', '的', '就', '知道', '，', '这', '款', '唇膏', '冬天', '质地', '就', '变硬', '，', '夏天', '就', '跟油', '一样', '是', '流动', '液体', '一样', '，', '这个', '假货', '居然', '这', '么', '热', '的', '天', '挤出', '来', '还', '能', '是', '固态', '！']","['假货', '假货', '变硬', '']"
2,"['包装', '很好', '，', '送货', '很快', '，', '看', '的', '出', '来', '是', '上班', '就', '马上', '安排', '发货', '了', '，', '非常', '感谢', '。']","['很好', '很快', '']"
1,"['味道', '太浓', '，', '包装盒', '上', '没有', '保质期', '，']","['太浓', '']"
2,"['第一', '次', '在', '亚马逊', '买', '东西', '，', '很', '不满意', '。', '买', '个', '插座', '都', '能', '少', '螺丝', '，', '而且', '还是', '这种', 'Y形', '螺丝', '，', '外壳', '都', '翘', '起', '来', '了', '。', '如', '出厂', '就', '是', '这样', '还好', '，', '如是别', '的', '原因', '，', '就要', '担心', '安全', '问题', '了', '！']","['不满意', '还好', '']"
3,"['喝', '过小', '瓶', '的', '深', '粉象', '，', '印象', '不错', '！', '这次', '买', '的', '这', '两', '瓶', '酒', '有', '一', '瓶', '保质期', '到', '2018年', '5月', '。', '有', '库存', '嫌疑', '，', '酒', '的', '标签', '已经', '开', '了', '。', '另', '一', '瓶', '没', '问题', '。']","['深', '不错', '过小', '']"
2,"['送', '老公', '的', '圣诞', '礼物', '，', '很', '漂亮', '，', '可是', '就是', '有点', '小贵', '啊', '~', '~', '~']","['小贵', '漂亮', '']"
4,"['看', '前面', '评', '分', '差', '的', '貌似', '把', '这个', '当', '保温', '杯', '了', '。', '。', '。', ' ', '这个', '杯子', '是', '单层', '的', '金属', '壳', '，', '传热', '快', '，', '会', '烫手', '，', '把', '开水', '放', '里面', '也', '会', '凉', '得', '快', '。', ' ', '用', '了', '两', '个', '星期', '暂时', '还', '没有', '发现', '掉', '漆', '现象', '。']","['差', '快', '烫手', '凉', '']"
2,"['门', '转轴', '的', '螺丝', '太短', '了', '，', '用', '不', '了', '几', '下', '就', '掉', '了', '，', '自', '已', '又', '换', '了', '长', '的', '螺丝', '才', '凑合', '着', '用', '。']","['长', '太短', '']"
2,"['可以', '的', '，', '质量', '不错', '，', '666']","['不错', '可以', '']"
1,"['效果', '优待', '测试', ' ', '粉色', '难看']","['难看', '']"
1,"['太', '毙', '了', '！', '超级', '满意', '！', '绝', '无', '色差', '！', '下次', '还', '会', '光顾', '的', '！']","['满意', '']"
2,"['榴莲味', '倒是', '很', '浓', '，', '但', '吃', '好', '后', '不舒服', '，', '根本', '没有', '再', '吃', '一', '块', '的', '欲望', '了', '。']","['不舒服', '好', '']"
4,"['很', '软', '的', '皮料', '，', '大小', '合适', '，', '唯一', '缺陷', '就', '是', '只', '能', '单', '肩', '，', '斜', '挎', '太长', '了', '，', '虽然', '小', '挺', '能', '装', '东西', '，', '不错']","['不错', '缺陷', '合适', '太长', '']"
5,"['我', '完全', '没', '想到', '这', '本', '书', '只', '有', '这', '么', '薄', '。', '如果', '你', '想', '购买', '的', '话', '，', '我', '劝', '你们', '放弃', '，', '因为', '实在', '太薄', '了', '。', '书封', '也', '十分', '劣质', '，', '分辨率', '一点', '都', '不高', '。', '要', '不', '是', '我', '太', '喜欢', '叔本华', '的', '那', '篇', '文章', '，', '我', '才', '不', '会', '买', '纸质', '书', '。']","['薄', '不高', '薄', '喜欢', '劣质', '']"
1,"['大', '得', '太', '离谱', '，', '这', '是', '什', '么', '码', '?']","['离谱', '']"
2,"['就', '是', '因为', '现在', '不', '爱', '看', '书', '了', '才', '买', '的', '书', '.', '可是', '买', '回', '来', '还是', '不', '想', '看', '.', '翻', '了', '几', '页', '而', '己', '.', ' ', '说', '实在', '的', ',', '觉得', '自己', '看不懂', '.', '自己', '水平', '太低', '嘿嘿', '.']","['看不懂', '太低', '']"
1,"['装起', '来', '后', '，', '感觉', '不', '稳固', '，', '放', '不', '到', '重', '的', '东西']","['重', '']"
2,"['之前', '看到', '评论', '以为', '很好', '，', '所以', '很快', '下', '了', '定单', '，', '但', '实物', '没有', '想', '像', '的', '好', '，', '有', '几', '块', '地方', '像', '是', '碰', '坏', '了', '再', '上', '漆', '的', '。']","['很好', '很快', '没有好', '']"
1,"['但是', '味道', '真', '的', '很重', '，', '不', '会', '再', '买']","['很重', '']"
0,"['看到', '“', '进口', '电池', '”', '，', '我', '就', '放心', '的', '不', '去', '买', '它', '了', '。']","['不放心', '']"
2,"['很大', '一', '瓶', ',', '前', '一个', '礼', '拜用', '的', '这个', ',', '后面', '还是', '要', '刷', '牙', ',', '光', '靠', '这个', '不给力', '!']","['很大', '不给力', '']"
2,"['写', '吃', '的', '写', '得', '很', 'nb', '，', '语言', '优美']","['nb', '优美', '']"
3,"['不错', '喜欢', '，', '书', '的', '质量', '很好']","['很好', '不错', '喜欢', '']"
1,"['应该', '买', '水', '的', '吧', '，', '好像', '太油', '了', '。', '按', '头', '比较', '新颖', '哦', '，', '一边', '是', '关', '一边', '是', '开']","['新颖', '']"
2,"['大', '品牌', ' ', '值得', '信赖', ' ', '冬天', '首选', '的', '唇膏']","['信赖', '值得', '']"
1,"['为什', '么', '高度', '那', '么', '矮', '呢', '，', '不', '太', '喜欢', '，', '暂时', '没用', '了', '，', '希望', '花', '得', '值', '。']","['不喜欢', '矮', '']"
4,"['味道', '有点', '像', '是', 'ck', '的', 'eternity', ' ', '不', '是', '很', '懂香', '水', ' ', '味道', '我', '自己', '是', '比较', '喜欢', ' ', '毕竟', '巴宝莉', '的', '这', '么', '便宜', ' ', '不', '敢', '要求', '太', '多', ' ', '只要', '是', '正品', '就', '好']","['正品', '喜欢', '便宜', '好', '']"
2,"['质量', '不错', '，', '贴', '背部', '，', '腰部', '比较', '好', '。']","['不错', '好', '']"
5,"['本人', '上周', '去', '过', '上海', '3M', '的', '总部', '专门', '看货', '过', '.', '他们', '安保', '措施', '很', '严格', ',', '登记', '了', '多次', '才', '进去', '.', '工作', '人员', '送', '过', '我', '几', '个', '3', 'M', '的', '样品', '.', '包装', '都', '很', '精细', ',', '且', '都', '有', '中文', '标识', '的', '.', '这', '次', '买', '的', '9332', '口', '罩', '拿', '到', '货光', '看', '外包装', '就', '觉得', '很', '粗糙', ',', '外包装', '纸盒', '的', '材质', '很', '软', '榻榻', '的', ',', '看上去', '和', '3', 'M', '工作', '人员', '送', '的', '样品', '要', '粗糙', '很多', '.', '然后', '一个', '中文', '说明', '或者', '字符', '都', '没有', '.', '连', '安全', '认证', '的', 'LA', '标志', '都', '不', '是', '印', '在', '原', '包装', '上', '的', ',', '而是', '后', '来', '用', '贴', '纸', '贴', '上去', '的', '.', '所以', '我', '不', '放心', ',', '所以', '现在', '要求', '退货', '.', '亚马逊', '你', '卖', '这个', '有', '让', '中环力', '诺', '提供', '过', '3', 'M', '代理商', '或者', '经销商', '的', '认证', '吗', '?', '别', '再', '搞', '出', '高朋网', '卖', '天梭表', '那种', '事情', '了.']","['粗糙', '粗糙', '很多', '严格', '精细', '']"
6,"['和', '泰国', '看', '的', '一样', '，', '但', '价', '格', '便宜', '很多', '，', '喜欢', '！', '厚薄', '适中', '，', '其中', '一个', '略薄', '一点', '，', '刚好', '我', '妈妈', '用', '，', '推荐购买', '！']","['略薄', '刚好', '很多', '喜欢', '适中', '推荐购买', '']"
2,"['尺码', '完全', '不对', '，', '买', '的', 'xl码', '，', '收到', '的', '裤子', '像', '童装裤', '，', '完全', '穿', '不', '了', '，', '送', '人', '…', '…', '奇怪', '的', '亚马逊', '，', '商品', '没', '尺码', '标注', '！']","['不对', '奇怪', '']"
4,"['质量', '很好', '，', '南方', '的', '冬天', '足够', '用', '了', '，', '不大不小', '，', '很', '合适', '。']","['足够', '很好', '合适', '不大不小', '']"
3,"['70', '多', '块', '钱', '一个', '，', '很贵', '，', '倒是', '很', '柔软', '，', '但是', '宝宝', '不喜欢', '，', '牙刷', '也', '没', '怎', '么', '用', '过', '，', '现在', '不', '知道', '扔', '到', '哪', '里', '去', '了']","['不喜欢', '柔软', '很贵', '']"
3,"['这', '款', '鼠标', '根本', '不适合', '用', '来', '画图', '...', '小', '距离', '移动', '鼠标', '的', '时候', '反应', '迟钝', '...', '极其', '容易', '点', '错', '..', '就', '用', '用', '很大', '的', '力', '来', '控制', '鼠标', '...', '结果', '用', '了', '一', '天', '小臂', '就', '酸', '到', '不行']","['不行', '不适', '容易', '很大', '']"
2,"['还可以', '，', '挺', '实用', '的........']","['实用', '还可以', '']"
2,"['在', '一个', '3', '室', '一', '厅', '的', '公寓', '里面', '信号', '只能', '说', '一般', '，', '隔', '，', '1', ',', '2', '堵', '墙', '就', '明显', '减弱', '了', '。', ' ', '偶尔', '死', '在', '那里', '不', 'b', 'roadcast']","['一般', '明显', '']"
3,"['有', '两', '个', '头', '，', '相当', '于', '两', '只', '笔', '，', '是', '比较', '实惠', '的', '安排', '。', ' ', '但', '送', '的', '原装', '墨水', '不好用', '，', '会漏', '，', '极其', '郁闷', '。']","['不好用', '郁闷', '实惠', '漏', '']"
1,"['告知', '我', '的', '达到', '时间', '是', '2月', '二十八', '号', ' ', '而', '打电话', '问', '却', '被', '告知', '要', '推迟', '到达', ' ', '结果', '货品', '是', '我', '自己', '去', '当地', '亚马逊', '站点', '拿', '的', ' ', '并且', '保修', '卡', '上', '没有', '亚马逊', '买', '家', '的', '盖章', ' ', '那', '保修', '的', '效果', '怎', '么', '保证', '？', '没有', '卖', '家', '盖', '章', '不', '生效']","['保证', '']"
3,"['剃', '胡子', '很', '不错', '，', '比', '电动', '的', '好', '，', '剃', '的', '干净', '…', '…']","['不错', '好', '干净', '']"
1,"['喷头', '那个', '按', '的', '地方', '很小', '，', '不', '好喷', '。', '我', '手', '还', '算', '小', '的', '。']","['不好', '很小', '']"
2,"['床单', '和', '枕套', '有', '点', '薄', '，', '没有', '想象', '中', '那', '么', '厚实', '！', '被', '罩', '还可以', '！', '而且', '颜色', '和', '图片', '还是', '有', '一定', '的', '颜色', '误差', '！']","['薄', '没有厚实', '还可以', '']"
4,"['回购', '过', '几', '次', '了', '，', '觉得', '亮白', '程度', '很', '明显', '，', '个人', '也', '没有', '感觉', '到', '酸痛', '的', '不良', '反应', '，', '很', '推荐']","['推荐', '亮白', '明显', '酸痛', '']"
2,"['味道', '跟', '朋友', '从', '法国', '给', '我', '带', '的', '不', '一样', ' ', '用', '起', '来', '也', '干', '一些', ' ', '虽然', '一直', '很', '信任', '亚马逊', ' ', '但', '还是', '有点', '怀疑', '真', '假', ' ', '不', '会', '回购']","['信任', '干', '']"
1,"['好用', '，', '家', '里', '经常', '用', '的', '。']","['好用', '']"
1,"['与', 'X宝', '包装', '都', '不', '同', '，', '让', '人', '放心', '！']","['放心', '']"
4,"['不好用', '；', '操作', '复杂', '，', '显示', '的', '颜色', '太浅', '，', '很慢']","['不好用', '复杂', '很慢', '太浅', '']"
1,"['小', '公司', '是', '开发', '和', '运维', '一起', '搞', '，', '所以', '我', '平时', '也', '会', '整理', '一些', '脚本', '，', '我', '觉得', '这', '本', '书', '是', '作者', '把', '这', '么', '多', '年', '运维', '整理', '的', '脚本', '分享', '给', '大', '家', '，', '这个', '正是', '我', '需要', '的', '，', '很赞', '。', '感觉', '更', '适合', '做', '一个', '电子书', '，', '深度', '和', '讲解', '各', '方面', '还', '不', '到', '出', '书', '的', '那种', '程度', '。']","['很赞', '']"
7,"['该', '商', '家', '所', '发', '的', '货物', '示', '“', '凯速', '运动', 'kansoon', '“', '，', ' ', '上面', '一个', '很小', '的', '标签', '打印', 'Super', ' ', 'Master', '超级', '教练', '。', ' ', '这', '叫', '什', '么', '？', ' ', '还有', '该', '商品', '扎手', '，', '是', '的', '，', '在', '固定杆', '上', '存在', '不', '知道', '是', '什', '么', '东西', '，', '很', '微小', '，', '扎', '进', '手掌', '里面', '真', '疼', '，', '肉眼', '不', '可见', '，', '我', '和', '我', '老婆', '的', '手', '都', '被', '扎', '了', '，', '我', '的', '肉', '厚', '没有大碍', '，', '我', '老婆', '的', '手', '有', '点', '肿', '。', '期待', '商', '家', '的', '解释', '。']","['扎手', '很小', '疼', '厚', '肿', '微小', '没有大碍', '']"
3,"['这', '盒笔', '关注', '了', '很久', '，', '最后', '在', '这边', '看到', '价', '格', '优惠', '买', '下', '，', '第二', '天', '送达', '，', '而且', '里面', '的', '笔', '完好无损', '！', '！', '非常', '满意', '的', '一', '次', '购物', '！']","['很久', '完好无损', '满意', '']"
3,"['噪声', '很大', '，', '按摩点', '少', '，', '10', '分钟', '就', '有', '想吐', '的', '感觉', '，', '没有舒服', '的', '感觉', '。']","['没有舒服', '想吐', '很大', '']"
2,"['刀头', '用', '3', '次', '，', '刀头', '就', '变钝', '了', '，', '刮', '起', '来', '不舒服', '了', '，', '这', '是', '吉利', '的', '吗', '？', '还是', '自营', '的', '货']","['不舒服', '变钝', '']"
2,"['用', '起', '来', '很', '舒服', '…', '比', '电动', '剃须刀', '好', '多', '了', '，', '赞', '一个']","['赞', '舒服', '']"
1,"['个人', '还是', '觉得', 'BBC', '改编', '的', '迷你剧', '比较', '好看', '。']","['好看', '迷你', '']"
0,"['单词', '解释', '字体', '不', '是', '太', '清晰', '。', '二', '星']","['不是清晰', '']"
4,"['毛笔', '笔端', '几', '根', '健须', '太长', '，', '也', '太', '硬', '，', '不', '宜', '写', '楷书', '。', '写', '小行', '还可以', '。', '抄', '经', '就', '别', '用', '了', '。', '和', '之前', '我', '卖', '的', '徐和平', '的', '笔天壤之别', '。', '烂货', '一', '支', '。', '扔掉', '算', '了', '。']","['天壤之别', '太长', '硬', '烂货', '还可以', '']"
3,"['使用', '了', '，', '迅速', '轻松', '，', '效果', '不错', '！']","['不错', '迅速', '轻松', '']"
0,"['很小', '很小', '非常', '小', '、', '小', '的', '不', '能', '再', '小', '了']","['不能很小', '']"
0,"['总体', '来', '说', ' ', '没有', '想象', '的', '那', '么', '好']","['没有好', '']"
1,"['味道', '不错', '，', '没', '发现', '有', '其他', '杂物', '混杂']","['没混杂', '不错', '']"
3,"['用', '了', '一', '段', '时间', '，', '觉得', '不是很好', '，', '雨天', '雾', '天', '穿透力', '不强', '，', '像', '看不见', '光', '的', '样子', '，', '怎', '么', '网站', '上', '没', '卖', '欧斯朗', '的', '夜行者', '呢', '？', '怀疑']","['不是很好', '看不见', '不强', '']"
2,"['还', '不错', '，', '但', '香味', '不', '留', '久', '，', '擦', '上', '一会', '就', '没有', '乐', '。']","['不错', '久', '']"
2,"['价', '格', '是', '够', '实惠', '。', '只', '是', '质量', '比', '上次', '购买', '的', '7854', '差一些', '。', '管子', '有些', '掉', '漆', '。']","['差一些', '实惠', '']"
1,"['想', '看看', '到底', '效果', '怎', '么', '样', '、', '就', '只', '涂', '了', '右', '半边', '鼻子', '和', '靠近', '鼻子', '的', '皮肤', '，', '结果', '！', '！', '！', '！', '大概', '用', '了', '一个', '多', '月', '，', '涂', '了', '的', '这边', '反倒', '毛孔', '变', '明显', '了', '！', '！', '！', '！', '！', '对', '收缩', '毛孔', '的', '东西', '再', '也', '无爱', '了', '、']","['明显', '']"
2,"['买', '了', '后悔', '，', '经', '长', '掉', '线', '，']","['长', '后悔', '']"
1,"['我', '明明', '买', '的', '004', '结果', '下单', '过', '后', '就', '成', '001', '了', '，', '很', '不开心']","['不开心', '']"
1,"['电动', '剃须刀', '得', '贴面', '感受', '来', '的', '更', '舒服', '，', '也', '没有', '这种', '来', '的', '简单明了', '。', '超简单', '、', '超安全', '、', '超自信', '。']","['简单', '舒服', '']"
1,"['自从', '吃', '了', '这个', '狗', '狗', '眼睛', '就', '一直', '红红', '的', '，', '不', '过', '包装', '很', '漂亮', '。']","['漂亮', '']"
2,"['目测', '还好', '，', '希望', '质量', '还', '不错']","['不错', '还好', '']"
2,"['虽然', '还', '没有', '使用', '产品', '，', '但是', '顾客', '需要', '发票', '，', '但是', '却', '以', '一', '张', '订单', '来', '替代', '，', '可笑', '的', '是', '订单', '上', '还', '有', '发票', '要求', '。', '物流', '送货上门', '，', '付款', '时', '因为', '正在', '接', '电话', '，', '稍微', '耽误', '2', '分钟', '，', '就', '催促', '说', '要', '他', '下班', '了', '，', '5', '点', '而已', '，', '难道', '亚马逊', '的', '物流', '2', '分钟', '都', '等', '不', '了', '？', '现在', '都', '那', '么', '差', '了', '吗', '？']","['差', '可笑', '']"
1,"['锅', '很', '单薄', '，', '锅体', '也', '比较', '浅', '。', '上当', '！', '天猫特', '价', '45', '块', '钱', '。', '这里', '79', '。', '呵', '呵', ' ', '你', '懂', '的', '。']","['较浅', '单薄', '']"
1,"['一次性', '买', '了', '两', '个', '，', '还', '不错']","['不错', '']"
3,"['一', '盒', '总共', '有', '四', '包', '，', '两', '包', '灰', '的', '和', '两', '包', '白', '的', '。', ' ', '效果', '挺好', '的', '(', '发热量', '挺大', '的', ')', '，', '不', '过', '还是', '觉得', '挺贵', '的', '，', '再便宜点', '就', '够', '抵', '了...']","['挺大', '便宜', '挺贵', '挺好', '']"
2,"['买', '书包', '给', '弟弟', '，', '快递', '还可以', '，', '弟弟', '也', '很', '喜欢']","['还可以', '喜欢', '']"
3,"['天天', '在', '用', ',', '很', '不错', ',', '儿子', '见', '了', '也', '要求', '买', '声波', '牙刷', ',', '刷头', '有时', '敲', '到', '牙齿', ',', '还好', '我', '可以', '接受']","['不错', '还好', '可以', '']"
2,"['音质', '不错', '，', '可惜', '断', '了', '。', '。']","['不错', '可惜', '']"
0,"['不', '知道', '是', '不是假', '的', '，', '在', '飞利浦', '的', '官网', '注册', '不', '了', '。']","['假', '']"
3,"['略', '贵', '…', '…', '不', '过', '外观', '很', '漂亮', '…', '…', '没', '开始', '用', '，', '感觉', '三菱', '的', '玩意儿', '应该', '不会太差', '吧', '…', '…']","['不会太差', '漂亮', '贵', '']"
6,"['我', '运气', '比较', '差', '吧', '…', '…', '用', '了', '有', '好几', '个', '月', '了', '，', '最近', '这个', '指针', '居然', '开始', '！', '反向', '走', '！', '然后', '每', '次', '调', '好', '时间', '又', '…', '…', '慢', '了', '（', '以上', '问题', '均', '是', '换', '过', '电池', '以后', '）', '。', '我', '自己', '拿', '到', '当地', '的', '钟表', '行', '修理', '…', '…', '要', '换', '一个', '无声', '机芯', '?', '30', '多', '。', '。', '。', '快', '赶上', '这个', '钟', '的', '价', '格', '了', '…', '…', '有', '点', '小', '无语', '，', '现在', '就', '在', '家', '摆', '着', '上灰']","['无声', '慢', '差', '无语', '快', '行', '']"
3,"['确实', '不', '漏水', ' ', '这', '点', '很好', ' ', '但是', '也', '太', '难吸', '了', '吧', ' ', '得', '多', '大', '力', '才', '能', '吸', '出', '来', ' ', '宝宝', '本', '来', '就', '是', '不', '会', '吸', ' ', '正', '学', '呢', ' ', '这', '根本', '就', '吸', '不', '动', ' ', '我', '自己', '试', '了', '试', ' ', '吸', '出', '一点点', '来', ' ', '想', '退货', ' ', '可是', '貌似', '把', '包装', '扔', '了', ' ', '郁闷']","['郁闷', '难吸', '很好', '']"
3,"['掉漆', '，', '这', '次', '购物', '相当', '不满意', '，', '感觉', '像', '别人', '的', '退货', '，', '但是', '懒得', '换', '了', '，', '凑合', '用', '，', '实物', '感觉', '蛮大', '的']","['不满意', '凑合', '蛮大', '']"
3,"['挺', '好用', '的', ' ', '比', '一般', '清洁', '浴室', '的', '产品', '现货', '好', '，', '就', '是', '用', '起', '来', '比较', '费劲']","['费劲', '一般', '挺好', '好', '']"
2,"['笔握', '太', '硌', '手', '，', '重心', '不错', '。', '笔尾', '有', '晃动', '。', '190', '入', '的', '。']","['不错', '晃动', '']"
3,"['《', '立传', '》', '这', '套', '书', '是', '我', '一直', '喜欢', '，', '每', '一', '本', '都', '会', '认真', '看', '的', '，', '人物', '很', '精彩', '，', '故事', '也', '很', '感人', '。']","['精彩', '认真', '喜欢', '']"
2,"['德国', '友好', '胶闻', '名遐迩', '，', '难道', '手', '的', '时候', '一', '看', '，', 'wow', '~', '好大', '的', '一', '支', '啊', '！', '但', '用', '起', '来', '效果', '真', '的', '很一', '般', '，', '粘性', '也', '不', '是', '那', '么', '强大', '。']","['不是强大', '闻名遐迩', '友好', '一般', '好大', '']"
4,"['本来很好', '的', '东西', ',', '确实', '也', '想', '要', ',', '但是', '快递', ',', 'o', '(', '︶︿︶', ')', 'o', ' ', '唉', '.', '都', '磕', '成', '那样', '了', ',', '无语', '啊', '河北', '万博', '快递', ',', '员工', '素质', '实在', '是', '不咋的', ',', '最后', '我', '还是', '签收', '了', ',', '送', '来', '也', '不容易']","['不咋的', '不容易', '无语', '本来很好', '']"
0,"['怎', '么', '这', '款', '洗面奶', '和', '我', '在', '店', '里', '买', '的', '有', '点', '不', '同', '的', '？', '瓶', '口', '不', '同', '，', '味道', '也', '不', '太', '一样', '，', '唉', '，', '几', '块', '钱', '的', '东西', '都', '造假', '的', '话', '也', '没', '必要', '吧', '？']","['没造假', '']"
